system:index,NDVI,.geo
878,0.04348076844368949,"{""type"":""Polygon"",""coordinates"":[[[54.16666666666667,19.39163998513589],[54.50000000000001,19.391639985135892],[54.5,19.652535368607886],[54.16666666666667,19.652535368607886],[54.16666666666667,19.39163998513589]]]}"
879,0.03977827733526775,"{""type"":""Polygon"",""coordinates"":[[[54.50000000000001,19.391639985135892],[54.83333333333335,19.39163998513589],[54.83333333333334,19.652535368607886],[54.5,19.652535368607886],[54.50000000000001,19.391639985135892]]]}"
880,0.030848406578837487,"{""type"":""Polygon"",""coordinates"":[[[54.83333333333335,19.39163998513589],[55.166666666666664,19.39163998513589],[55.16666666666667,19.652535368607886],[54.83333333333334,19.652535368607886],[54.83333333333335,19.39163998513589]]]}"
881,0.027825541390308715,"{""type"":""Polygon"",""coordinates"":[[[55.166666666666664,19.39163998513589],[55.50000000000001,19.39163998513589],[55.50000000000001,19.652535368607886],[55.16666666666667,19.652535368607886],[55.166666666666664,19.39163998513589]]]}"
882,0.02735508305869029,"{""type"":""Polygon"",""coordinates"":[[[34.50000000000001,19.652535368607886],[34.833333333333336,19.652535368607886],[34.833333333333336,19.913430752079876],[34.50000000000001,19.913430752079876],[34.50000000000001,19.652535368607886]]]}"
883,0.02761841391249279,"{""type"":""Polygon"",""coordinates"":[[[34.833333333333336,19.652535368607886],[35.16666666666667,19.652535368607882],[35.166666666666664,19.913430752079872],[34.833333333333336,19.913430752079876],[34.833333333333336,19.652535368607886]]]}"
884,0.024751061307565377,"{""type"":""Polygon"",""coordinates"":[[[35.16666666666667,19.652535368607882],[35.50000000000001,19.652535368607886],[35.50000000000001,19.913430752079876],[35.166666666666664,19.913430752079872],[35.16666666666667,19.652535368607882]]]}"
885,0.027621301256580903,"{""type"":""Polygon"",""coordinates"":[[[35.50000000000001,19.652535368607886],[35.83333333333333,19.652535368607886],[35.833333333333336,19.913430752079872],[35.50000000000001,19.913430752079876],[35.50000000000001,19.652535368607886]]]}"
886,0.027704168376017586,"{""type"":""Polygon"",""coordinates"":[[[35.83333333333333,19.652535368607886],[36.166666666666664,19.652535368607886],[36.166666666666664,19.913430752079872],[35.833333333333336,19.913430752079872],[35.83333333333333,19.652535368607886]]]}"
887,0.02912792631419072,"{""type"":""Polygon"",""coordinates"":[[[36.166666666666664,19.652535368607886],[36.50000000000001,19.652535368607886],[36.5,19.913430752079876],[36.166666666666664,19.913430752079872],[36.166666666666664,19.652535368607886]]]}"
888,0.020988145476471556,"{""type"":""Polygon"",""coordinates"":[[[36.50000000000001,19.652535368607886],[36.833333333333336,19.652535368607886],[36.833333333333336,19.913430752079876],[36.5,19.913430752079876],[36.50000000000001,19.652535368607886]]]}"
889,0.01008610455470637,"{""type"":""Polygon"",""coordinates"":[[[36.833333333333336,19.652535368607886],[37.166666666666664,19.652535368607886],[37.166666666666664,19.913430752079876],[36.833333333333336,19.913430752079876],[36.833333333333336,19.652535368607886]]]}"
890,-0.026159811315753286,"{""type"":""Polygon"",""coordinates"":[[[37.166666666666664,19.652535368607886],[37.5,19.652535368607886],[37.49999999999999,19.913430752079876],[37.166666666666664,19.913430752079876],[37.166666666666664,19.652535368607886]]]}"
891,-0.04187864280436667,"{""type"":""Polygon"",""coordinates"":[[[37.5,19.652535368607886],[37.833333333333336,19.652535368607886],[37.833333333333336,19.913430752079876],[37.49999999999999,19.913430752079876],[37.5,19.652535368607886]]]}"
892,-0.04384000977381878,"{""type"":""Polygon"",""coordinates"":[[[37.833333333333336,19.652535368607886],[38.16666666666668,19.652535368607886],[38.16666666666667,19.913430752079876],[37.833333333333336,19.913430752079876],[37.833333333333336,19.652535368607886]]]}"
893,-0.0493822771752941,"{""type"":""Polygon"",""coordinates"":[[[38.16666666666668,19.652535368607886],[38.5,19.652535368607886],[38.5,19.913430752079876],[38.16666666666667,19.913430752079876],[38.16666666666668,19.652535368607886]]]}"
894,-0.05146888875479036,"{""type"":""Polygon"",""coordinates"":[[[38.5,19.652535368607886],[38.83333333333334,19.652535368607886],[38.83333333333334,19.913430752079872],[38.5,19.913430752079876],[38.5,19.652535368607886]]]}"
895,-0.05128499131192506,"{""type"":""Polygon"",""coordinates"":[[[38.83333333333334,19.652535368607886],[39.16666666666667,19.652535368607886],[39.16666666666668,19.913430752079876],[38.83333333333334,19.913430752079872],[38.83333333333334,19.652535368607886]]]}"
896,-0.05183426460258356,"{""type"":""Polygon"",""coordinates"":[[[39.16666666666667,19.652535368607886],[39.5,19.652535368607886],[39.5,19.913430752079876],[39.16666666666668,19.913430752079876],[39.16666666666667,19.652535368607886]]]}"
897,-0.05110604553775986,"{""type"":""Polygon"",""coordinates"":[[[39.5,19.652535368607886],[39.833333333333336,19.652535368607886],[39.833333333333336,19.913430752079876],[39.5,19.913430752079876],[39.5,19.652535368607886]]]}"
898,-0.05000736483645736,"{""type"":""Polygon"",""coordinates"":[[[39.833333333333336,19.652535368607886],[40.16666666666667,19.652535368607886],[40.16666666666667,19.913430752079876],[39.833333333333336,19.913430752079876],[39.833333333333336,19.652535368607886]]]}"
899,-0.048191748717810436,"{""type"":""Polygon"",""coordinates"":[[[40.16666666666667,19.652535368607886],[40.5,19.652535368607886],[40.50000000000001,19.913430752079876],[40.16666666666667,19.913430752079876],[40.16666666666667,19.652535368607886]]]}"
900,-0.02261690072841456,"{""type"":""Polygon"",""coordinates"":[[[40.5,19.652535368607886],[40.83333333333333,19.652535368607886],[40.83333333333334,19.913430752079876],[40.50000000000001,19.913430752079876],[40.5,19.652535368607886]]]}"
901,0.02721392944507879,"{""type"":""Polygon"",""coordinates"":[[[40.83333333333333,19.652535368607886],[41.166666666666664,19.652535368607886],[41.16666666666667,19.913430752079876],[40.83333333333334,19.913430752079876],[40.83333333333333,19.652535368607886]]]}"
902,0.059333450571761155,"{""type"":""Polygon"",""coordinates"":[[[41.166666666666664,19.652535368607886],[41.5,19.652535368607886],[41.5,19.913430752079876],[41.16666666666667,19.913430752079876],[41.166666666666664,19.652535368607886]]]}"
903,0.08768613976868264,"{""type"":""Polygon"",""coordinates"":[[[41.5,19.652535368607886],[41.833333333333336,19.652535368607886],[41.833333333333336,19.913430752079876],[41.5,19.913430752079876],[41.5,19.652535368607886]]]}"
904,0.05921437167725471,"{""type"":""Polygon"",""coordinates"":[[[41.833333333333336,19.652535368607886],[42.16666666666667,19.652535368607886],[42.16666666666667,19.913430752079876],[41.833333333333336,19.913430752079876],[41.833333333333336,19.652535368607886]]]}"
905,0.030414307857036683,"{""type"":""Polygon"",""coordinates"":[[[42.16666666666667,19.652535368607886],[42.5,19.652535368607886],[42.5,19.913430752079876],[42.16666666666667,19.913430752079876],[42.16666666666667,19.652535368607886]]]}"
906,0.025251176996705794,"{""type"":""Polygon"",""coordinates"":[[[42.5,19.652535368607886],[42.833333333333336,19.652535368607886],[42.833333333333336,19.913430752079876],[42.5,19.913430752079876],[42.5,19.652535368607886]]]}"
907,0.02403066595583986,"{""type"":""Polygon"",""coordinates"":[[[42.833333333333336,19.652535368607886],[43.16666666666667,19.652535368607886],[43.16666666666667,19.913430752079876],[42.833333333333336,19.913430752079876],[42.833333333333336,19.652535368607886]]]}"
908,0.021228842793745033,"{""type"":""Polygon"",""coordinates"":[[[43.16666666666667,19.652535368607886],[43.5,19.652535368607886],[43.5,19.91343075207988],[43.16666666666667,19.913430752079876],[43.16666666666667,19.652535368607886]]]}"
909,0.022624223498241215,"{""type"":""Polygon"",""coordinates"":[[[43.5,19.652535368607886],[43.83333333333334,19.652535368607886],[43.833333333333336,19.913430752079876],[43.5,19.91343075207988],[43.5,19.652535368607886]]]}"
910,0.03733128323939972,"{""type"":""Polygon"",""coordinates"":[[[43.83333333333334,19.652535368607886],[44.166666666666664,19.652535368607886],[44.16666666666667,19.913430752079876],[43.833333333333336,19.913430752079876],[43.83333333333334,19.652535368607886]]]}"
911,0.04846888432700973,"{""type"":""Polygon"",""coordinates"":[[[44.166666666666664,19.652535368607886],[44.5,19.652535368607886],[44.50000000000001,19.913430752079872],[44.16666666666667,19.913430752079876],[44.166666666666664,19.652535368607886]]]}"
912,0.05062627504755089,"{""type"":""Polygon"",""coordinates"":[[[44.5,19.652535368607886],[44.83333333333334,19.652535368607886],[44.83333333333334,19.913430752079876],[44.50000000000001,19.913430752079872],[44.5,19.652535368607886]]]}"
913,0.07566041716670222,"{""type"":""Polygon"",""coordinates"":[[[44.83333333333334,19.652535368607886],[45.16666666666667,19.652535368607886],[45.16666666666668,19.913430752079876],[44.83333333333334,19.913430752079876],[44.83333333333334,19.652535368607886]]]}"
914,0.04903054552383816,"{""type"":""Polygon"",""coordinates"":[[[45.16666666666667,19.652535368607886],[45.5,19.652535368607886],[45.5,19.913430752079872],[45.16666666666668,19.913430752079876],[45.16666666666667,19.652535368607886]]]}"
915,0.05699125478184694,"{""type"":""Polygon"",""coordinates"":[[[45.5,19.652535368607886],[45.833333333333336,19.652535368607886],[45.83333333333333,19.913430752079876],[45.5,19.913430752079872],[45.5,19.652535368607886]]]}"
916,0.0611293423695107,"{""type"":""Polygon"",""coordinates"":[[[45.833333333333336,19.652535368607886],[46.166666666666664,19.652535368607886],[46.16666666666667,19.913430752079876],[45.83333333333333,19.913430752079876],[45.833333333333336,19.652535368607886]]]}"
917,0.057111733965649614,"{""type"":""Polygon"",""coordinates"":[[[46.166666666666664,19.652535368607886],[46.5,19.652535368607886],[46.49999999999999,19.913430752079876],[46.16666666666667,19.913430752079876],[46.166666666666664,19.652535368607886]]]}"
918,0.05047100094378952,"{""type"":""Polygon"",""coordinates"":[[[46.5,19.652535368607886],[46.833333333333336,19.652535368607886],[46.833333333333336,19.913430752079876],[46.49999999999999,19.913430752079876],[46.5,19.652535368607886]]]}"
919,0.05041813222016897,"{""type"":""Polygon"",""coordinates"":[[[46.833333333333336,19.652535368607886],[47.166666666666664,19.652535368607886],[47.16666666666667,19.913430752079876],[46.833333333333336,19.913430752079876],[46.833333333333336,19.652535368607886]]]}"
920,0.04762428090098253,"{""type"":""Polygon"",""coordinates"":[[[47.166666666666664,19.652535368607886],[47.5,19.652535368607886],[47.5,19.913430752079872],[47.16666666666667,19.913430752079876],[47.166666666666664,19.652535368607886]]]}"
921,0.04661865518968221,"{""type"":""Polygon"",""coordinates"":[[[47.5,19.652535368607886],[47.833333333333336,19.652535368607886],[47.833333333333336,19.913430752079876],[47.5,19.913430752079872],[47.5,19.652535368607886]]]}"
922,0.04733713727779043,"{""type"":""Polygon"",""coordinates"":[[[47.833333333333336,19.652535368607886],[48.16666666666668,19.652535368607886],[48.16666666666667,19.913430752079876],[47.833333333333336,19.913430752079876],[47.833333333333336,19.652535368607886]]]}"
923,0.040681768129689586,"{""type"":""Polygon"",""coordinates"":[[[48.16666666666668,19.652535368607886],[48.5,19.652535368607886],[48.5,19.91343075207988],[48.16666666666667,19.913430752079876],[48.16666666666668,19.652535368607886]]]}"
924,0.0359610062785412,"{""type"":""Polygon"",""coordinates"":[[[48.5,19.652535368607886],[48.833333333333336,19.652535368607886],[48.833333333333336,19.913430752079876],[48.5,19.91343075207988],[48.5,19.652535368607886]]]}"
925,0.03564352802990963,"{""type"":""Polygon"",""coordinates"":[[[48.833333333333336,19.652535368607886],[49.16666666666667,19.652535368607886],[49.16666666666667,19.913430752079876],[48.833333333333336,19.913430752079876],[48.833333333333336,19.652535368607886]]]}"
926,0.03452275113202341,"{""type"":""Polygon"",""coordinates"":[[[49.16666666666667,19.652535368607886],[49.50000000000001,19.652535368607886],[49.5,19.913430752079876],[49.16666666666667,19.913430752079876],[49.16666666666667,19.652535368607886]]]}"
927,0.0352248381555569,"{""type"":""Polygon"",""coordinates"":[[[49.50000000000001,19.652535368607886],[49.83333333333332,19.652535368607886],[49.83333333333333,19.913430752079876],[49.5,19.913430752079876],[49.50000000000001,19.652535368607886]]]}"
928,0.0345816914784807,"{""type"":""Polygon"",""coordinates"":[[[49.83333333333332,19.652535368607886],[50.16666666666667,19.652535368607886],[50.16666666666667,19.91343075207988],[49.83333333333333,19.913430752079876],[49.83333333333332,19.652535368607886]]]}"
929,0.03608013968732755,"{""type"":""Polygon"",""coordinates"":[[[50.16666666666667,19.652535368607886],[50.50000000000001,19.652535368607886],[50.5,19.913430752079876],[50.16666666666667,19.91343075207988],[50.16666666666667,19.652535368607886]]]}"
930,0.03795226650758777,"{""type"":""Polygon"",""coordinates"":[[[50.50000000000001,19.652535368607886],[50.83333333333334,19.652535368607886],[50.83333333333334,19.913430752079876],[50.5,19.913430752079876],[50.50000000000001,19.652535368607886]]]}"
931,0.03991931560127428,"{""type"":""Polygon"",""coordinates"":[[[50.83333333333334,19.652535368607886],[51.16666666666667,19.652535368607886],[51.16666666666668,19.913430752079876],[50.83333333333334,19.913430752079876],[50.83333333333334,19.652535368607886]]]}"
932,0.041191624906614925,"{""type"":""Polygon"",""coordinates"":[[[51.16666666666667,19.652535368607886],[51.5,19.652535368607886],[51.5,19.913430752079876],[51.16666666666668,19.913430752079876],[51.16666666666667,19.652535368607886]]]}"
933,0.042910334198239,"{""type"":""Polygon"",""coordinates"":[[[51.5,19.652535368607886],[51.83333333333334,19.652535368607882],[51.83333333333334,19.913430752079876],[51.5,19.913430752079876],[51.5,19.652535368607886]]]}"
934,0.045876297251606954,"{""type"":""Polygon"",""coordinates"":[[[51.83333333333334,19.652535368607882],[52.16666666666667,19.652535368607886],[52.16666666666668,19.913430752079876],[51.83333333333334,19.913430752079876],[51.83333333333334,19.652535368607882]]]}"
935,0.05105207873856487,"{""type"":""Polygon"",""coordinates"":[[[52.16666666666667,19.652535368607886],[52.50000000000001,19.652535368607886],[52.50000000000001,19.913430752079876],[52.16666666666668,19.913430752079876],[52.16666666666667,19.652535368607886]]]}"
936,0.058126861143337843,"{""type"":""Polygon"",""coordinates"":[[[52.50000000000001,19.652535368607886],[52.83333333333334,19.652535368607886],[52.83333333333334,19.913430752079872],[52.50000000000001,19.913430752079876],[52.50000000000001,19.652535368607886]]]}"
937,0.06204419609982872,"{""type"":""Polygon"",""coordinates"":[[[52.83333333333334,19.652535368607886],[53.16666666666667,19.652535368607886],[53.16666666666667,19.913430752079876],[52.83333333333334,19.913430752079872],[52.83333333333334,19.652535368607886]]]}"
938,0.052486292221478825,"{""type"":""Polygon"",""coordinates"":[[[53.16666666666667,19.652535368607886],[53.49999999999999,19.652535368607886],[53.5,19.913430752079876],[53.16666666666667,19.913430752079876],[53.16666666666667,19.652535368607886]]]}"
939,0.05301691050866834,"{""type"":""Polygon"",""coordinates"":[[[53.49999999999999,19.652535368607886],[53.83333333333335,19.652535368607886],[53.83333333333334,19.913430752079876],[53.5,19.913430752079876],[53.49999999999999,19.652535368607886]]]}"
940,0.05279927838593256,"{""type"":""Polygon"",""coordinates"":[[[53.83333333333335,19.652535368607886],[54.16666666666667,19.652535368607886],[54.16666666666667,19.913430752079872],[53.83333333333334,19.913430752079876],[53.83333333333335,19.652535368607886]]]}"
